Time,Date,System Name,Longitude,Latitude,FP Height,Gnss Correction,H. Speed,Quality
1720290027807,2024-07-06,450,-67.40855746065111,52.799858613064984,580.7671328125,5.43900000000001,2.1273676513254935,0.9946196808327918
1720290028308,2024-07-06,200,-67.40857389204442,52.7998581241933,580.9187557373048,5.43900000000001,2.18756524894249,0.9960426830310932
1720290028809,2024-07-06,450,-67.40859053329547,52.799857577932016,580.5393051300049,5.43900000000001,2.1892081928987346,0.991063904585938
1720290029308,2024-07-06,200,-67.40860695404167,52.799856982402055,580.7188150939942,5.43900000000001,2.1706810288327776,0.9920176090087274
1720290029808,2024-07-06,450,-67.40862317068634,52.79985644398255,580.6705709228517,5.43900000000001,2.175685977644944,0.8837544169841591
1720290030312,2024-07-06,200,-67.40863955989755,52.79985582403479,580.7785074768067,5.43900000000001,2.2299654712122643,0.9961768747470583
1720290030807,2024-07-06,450,-67.40865578745738,52.79985518166843,580.6453817138673,5.43900000000001,2.235027315761242,0.9368868159736342
1720290031308,2024-07-06,200,-67.4086721132839,52.799854416657816,580.6741505584718,5.43900000000001,2.225395132042908,0.9876883405951377
1720290031808,2024-07-06,450,-67.40868829658935,52.79985363174241,580.2853595123293,5.43900000000001,2.2189495865293156,0.8772096440679578
1720290032307,2024-07-06,200,-67.40870451335836,52.79985288147918,581.3905347595215,5.43900000000001,2.2494680266721967,0.969099230328075
1720290032807,2024-07-06,450,-67.40872073758733,52.799852214451235,580.2215777740479,5.43900000000001,2.2383653847451126,0.5954753260862649
1720290033307,2024-07-06,200,-67.40873715643598,52.799851745282254,580.672672335332,5.43900000000001,2.232165391889055,0.994053772509753
1720290033808,2024-07-06,450,-67.40875354558013,52.79985136062983,580.2000210723877,5.43900000000001,2.262503814697898,0.6236372035807248
1720290034311,2024-07-06,200,-67.40877034621431,52.79985102484184,581.1683548126222,5.43900000000001,2.293622302928904,0.9914117560642319
1720290034811,2024-07-06,450,-67.40878706295847,52.799850659251106,580.161068435669,5.43900000000001,2.3086522866365184,0.8571446717728964
1720290035309,2024-07-06,200,-67.40880375205164,52.79985021335327,580.3151172027589,5.43900000000001,2.2854833296319947,0.7842851771421392
1720290035813,2024-07-06,450,-67.40882056071578,52.79984966730572,580.0262603912354,5.43900000000001,2.2845175942504667,0.9432419975909185
1720290036308,2024-07-06,200,-67.40883691460151,52.7998491471319,580.0789123827207,5.43900000000001,2.273506185995176,0.9475548189695001
1720290036807,2024-07-06,450,-67.4088536932707,52.79984859842551,579.8227700958253,5.43900000000001,2.229997740353098,0.9173807764740746
1720290037307,2024-07-06,200,-67.40887021226706,52.7998479854544,580.0094052276613,5.43900000000001,2.2346369502477166,0.9913738950816225
1720290037807,2024-07-06,450,-67.40888664469382,52.79984732848307,579.8642695007325,5.43900000000001,2.219631716972247,0.8692158945563545
1720290038308,2024-07-06,200,-67.40890303846325,52.79984666425658,580.4067000732423,5.43900000000001,2.181366282658899,0.9287966741330946
1720290038808,2024-07-06,450,-67.40891916924171,52.799846042795494,580.4646022949219,5.43900000000001,2.1656975304042967,0.9682682108855237
1720290039309,2024-07-06,200,-67.40893541939828,52.79984543341581,580.5903421936036,5.43900000000001,2.1441052391197535,0.9428032371334422
1720290039808,2024-07-06,450,-67.40895136491298,52.79984486481487,580.4884137893526,5.43900000000001,2.1543883444359797,0.8268078656893623
1720290040308,2024-07-06,200,-67.40896760323608,52.79984430997732,581.6057793579103,5.43900000000001,2.2265445102186585,0.9889968226708298
1720290040808,2024-07-06,450,-67.40898397331073,52.79984379933681,580.486906982422,5.43900000000001,2.216597597948939,0.9992629163786734
1720290041308,2024-07-06,200,-67.4090004509455,52.79984329627579,581.4711815172421,5.43900000000001,2.246908513509118,0.976210240998848
1720290041808,2024-07-06,450,-67.40901724879954,52.79984283066971,580.9440697631837,5.43900000000001,2.1877028664539204,0.8081345600179733
1720290042309,2024-07-06,200,-67.4090335086904,52.799842384954474,581.110334290004,5.43900000000001,2.1606881485400478,0.90694074760096
1720290042807,2024-07-06,450,-67.40904965851009,52.799841842685375,579.6635316619873,5.43900000000001,2.237171213832559,0.7884686014350828
1720290043310,2024-07-06,200,-67.40906616244798,52.799841378392536,581.8882315979005,5.43900000000001,2.205984493045566,0.8780044475212124
1720290043811,2024-07-06,450,-67.40908260292662,52.79984073214383,579.6341254539104,5.43900000000001,2.240191082966166,0.8116872119445814
1720290044309,2024-07-06,200,-67.4090991866455,52.7998399110633,581.7308735809327,5.43900000000001,2.2305909615608703,0.9822122611305183
1720290044807,2024-07-06,450,-67.40911574870111,52.79983900035023,579.9381369171143,5.43900000000001,2.2368078182963544,0.8262792366862199
1720290045307,2024-07-06,200,-67.40913221902719,52.79983810309318,580.7638533172608,5.43900000000001,2.1757872982025583,0.9871362656052247
1720290045811,2024-07-06,450,-67.40914855102422,52.79983736203335,579.9022885284425,5.43900000000001,2.143344366450193,0.9936160887195131
1720290046310,2024-07-06,200,-67.4091645418082,52.799836749714714,582.3223950209184,5.43900000000001,2.1394166408910507,0.9918437280154012
1720290046808,2024-07-06,450,-67.40918041623232,52.799836167111714,579.8997482452394,5.43900000000001,2.1647747438768747,0.8810226516305322
1720290047308,2024-07-06,200,-67.40919662046423,52.79983563828658,583.7914155349732,5.43900000000001,2.1701491649996796,0.9977466979818076
1720290047809,2024-07-06,450,-67.40921314027507,52.7998351595106,579.8888388214111,5.43900000000001,2.2180614626194735,0.8868103470951856
1720290048310,2024-07-06,200,-67.40922969905748,52.79983479226374,580.0667707324471,5.43900000000001,2.1494302116770143,0.9875914646471535
1720290048811,2024-07-06,450,-67.4092456498105,52.79983430057917,579.8253092797728,5.43900000000001,2.0804187253627653,0.9907242680986195
1720290049307,2024-07-06,200,-67.40926110508903,52.79983374678742,580.2909156951905,5.43900000000001,2.068279876603613,0.8479974313275617
1720290049810,2024-07-06,450,-67.40927673504757,52.79983322578119,579.8156776187036,5.43900000000001,2.1336128187380567,0.996560039570264
1720290050309,2024-07-06,200,-67.40929314293629,52.799832747557666,581.5560379943848,5.43900000000001,2.195571097649599,0.9992385685654848
1720290050813,2024-07-06,450,-67.40930993469945,52.79983235201879,579.7919606170655,5.43900000000001,2.2298871703687313,0.9783173660878739
1720290051309,2024-07-06,200,-67.4093266091621,52.79983206571035,581.0588369317875,5.43900000000001,2.223400713935165,0.9612079273224535
1720290051808,2024-07-06,450,-67.40934330675404,52.799831829936295,579.8606115875244,5.43900000000001,2.19047679480195,0.8796477367836559
1720290052307,2024-07-06,200,-67.40935989503112,52.79983159887593,580.88487008667,5.43900000000001,2.1740037276663906,0.9782952055391845
1720290052808,2024-07-06,450,-67.40937645804973,52.79983131123493,579.4022472534181,5.43900000000001,2.1575174901856817,0.9767921094652412
1720290053310,2024-07-06,200,-67.40939295743453,52.79983098342743,579.5623252258301,5.43900000000001,2.1686979822673726,0.976210240998848
1720290053814,2024-07-06,450,-67.4094096731282,52.79983056341756,579.2851853332521,5.43900000000001,2.1786699402486045,0.9727217916141772
1720290054308,2024-07-06,200,-67.40942614534103,52.799829964940564,579.677625442505,5.43900000000001,2.2081257121279587,0.7698784615865367
1720290054808,2024-07-06,450,-67.40944312613561,52.799829275230636,579.3009043273927,5.43900000000001,2.230135701498157,0.9154838893352284
1720290055309,2024-07-06,200,-67.40946001665985,52.799828259687644,579.7294774780274,5.43900000000001,2.209557184738052,0.8615275552671949
1720290055809,2024-07-06,450,-67.40947654354524,52.799827016216554,579.2861203918458,5.43900000000001,2.14520404203117,0.9687596483959797
1720290056308,2024-07-06,200,-67.40949269781451,52.7998257684809,579.8089831695556,5.43900000000001,2.028190087130154,0.9987696585583438
1720290056809,2024-07-06,450,-67.40950819403986,52.79982488756951,579.3449253234863,5.43900000000001,1.9552606870129878,0.8964813628673024
1720290057307,2024-07-06,200,-67.40952338475071,52.79982447135185,580.0642803344728,5.43900000000001,1.984818310405065,0.8577470591898204
1720290057809,2024-07-06,450,-67.40953896978213,52.79982428412554,579.3986948547364,5.43900000000001,2.0684432370052273,0.9969980022601204
1720290058308,2024-07-06,200,-67.40955466206893,52.79982419543713,580.6498711547853,5.43900000000001,2.1544940078781503,0.939922613165599
1720290058812,2024-07-06,450,-67.40957113764749,52.799824152026225,580.7408152160644,5.43900000000001,2.219913401258917,0.9215176240012619
1720290059308,2024-07-06,200,-67.40958795672147,52.799824052136934,582.2351542430838,5.43900000000001,2.266014974545461,0.9704078337192842
1720290059808,2024-07-06,450,-67.4096047267548,52.79982391737018,580.7640562575983,5.43900000000001,2.2045520473037823,0.8845752251433588
1720290060308,2024-07-06,200,-67.4096217357947,52.79982402695706,581.3615307769776,5.43900000000001,2.2392217757029607,0.9970470159090205
1720290060809,2024-07-06,450,-67.40963913754048,52.79982412996803,579.9648258361816,5.43900000000001,2.297301276791841,0.99208692680891
1720290061309,2024-07-06,200,-67.40965673394196,52.79982424957855,581.264115234375,5.43900000000001,2.328084000963967,0.6556504463772426
1720290061812,2024-07-06,450,-67.4096744431961,52.799824177970834,579.5307420332167,5.43900000000001,2.308693573289476,0.9748994158220935
1720290062308,2024-07-06,200,-67.40969161535114,52.79982386269749,581.1615348205568,5.43900000000001,2.2379690123651215,0.7727281565435569
1720290062808,2024-07-06,450,-67.409708638924,52.79982339401956,579.3405109558107,5.43900000000001,2.2359189413947917,0.8603798643398738
1720290063307,2024-07-06,200,-67.40972527494833,52.799822866502566,581.6930050811768,5.43900000000001,2.191077968724302,0.9994030241368717
1720290063808,2024-07-06,450,-67.40974147895851,52.79982228040581,579.3673066360798,5.43900000000001,2.1591195857627756,0.9850208575662572
1720290064307,2024-07-06,200,-67.4097577908066,52.79982166196819,581.9825799841551,5.43900000000001,2.107459746974204,0.9466433238519704
1720290064807,2024-07-06,450,-67.40977326813629,52.7998211833546,579.3219147644044,5.43900000000001,2.0208716869774968,0.9956172271794996
1720290065307,2024-07-06,200,-67.409788534746,52.799820729784145,581.8504101715089,5.43900000000001,2.088702560709156,0.9948268403633261
1720290065808,2024-07-06,450,-67.40980382108133,52.79982015581794,581.0062701325112,5.43900000000001,2.1107924896062094,0.9417655319954492
1720290066307,2024-07-06,200,-67.40981955515039,52.79981959330545,581.09077684021,5.43900000000001,2.090083469727663,0.9190827203013833
1720290066814,2024-07-06,450,-67.40983554795996,52.7998189669623,579.5691030401854,5.43900000000001,2.1844026889685235,0.7265746526727285
1720290067309,2024-07-06,200,-67.40985170938428,52.799818174881054,580.3438691864014,5.43900000000001,2.237042490593961,0.9735041357191551
1720290067808,2024-07-06,450,-67.40986853915804,52.79981699393656,579.5475430450441,5.43900000000001,2.261838356503064,0.9963716417365803
1720290068308,2024-07-06,200,-67.40988514722022,52.79981569922203,579.8039846191407,5.43900000000001,2.1104102166473675,0.9319471043962734
1720290068809,2024-07-06,450,-67.40990069486934,52.799814691167526,579.5122128448487,5.43900000000001,2.00521914586013,0.9488565009709903
1720290069312,2024-07-06,200,-67.40991605689038,52.79981389531484,580.9137143859863,5.43900000000001,1.988602387084081,0.9856522307640373
1720290069808,2024-07-06,450,-67.40993073046789,52.79981326436715,579.4269345245363,5.43900000000001,2.004187526582834,0.9237019591542357
1720290070307,2024-07-06,200,-67.409945925217,52.799812731924426,581.0929889831543,5.43900000000001,2.07008605521997,0.5837210845134783
1720290070807,2024-07-06,450,-67.40996147670756,52.79981210771068,579.3289499423865,5.43900000000001,2.1357570678653244,0.9916165598676172
1720290071307,2024-07-06,200,-67.40997734498443,52.799811312230524,580.1076592407228,5.43900000000001,2.109958026915534,0.990556834709605
1720290071807,2024-07-06,450,-67.40999346451845,52.79981030132588,579.0522368774414,5.43900000000001,2.1461282626125127,0.9132743304348732
1720290072307,2024-07-06,200,-67.41000982706359,52.799809164442294,580.0454539642334,5.43900000000001,2.1799426850808157,0.9898706372411997
1720290072807,2024-07-06,450,-67.4100263441082,52.79980805761,579.5374807128907,5.43900000000001,2.2008772833697963,0.8424299258516097
1720290073307,2024-07-06,200,-67.41004290850005,52.799807100071725,580.3328510013997,5.43900000000001,2.1895663585540985,0.9555860858131896
1720290073807,2024-07-06,450,-67.41005916807572,52.79980632624842,579.5308956298829,5.43900000000001,2.1363052187604943,0.9989036096755164
1720290074311,2024-07-06,200,-67.41007540689314,52.7998056846834,582.5842906341552,5.43900000000001,2.1237829233794523,0.9531371184338017
1720290074808,2024-07-06,450,-67.41009114289999,52.799805278753794,582.7937779326776,5.43900000000001,2.007374260427113,0.9896792536749953
1720290075311,2024-07-06,200,-67.41010644066209,52.79980493324802,583.3994289932252,5.43900000000001,1.9604817366997465,0.9501389128212447
1720290075807,2024-07-06,450,-67.41012154253494,52.79980451182867,583.5200184806598,5.43900000000001,2.070662792893821,0.977856838596353
1720290076310,2024-07-06,200,-67.41013720657003,52.79980399887881,583.2598210678102,5.43900000000001,2.126265821178132,0.8476179156775352
1720290076808,2024-07-06,450,-67.41015307155315,52.799803472159844,578.9284990336101,5.43900000000001,2.1289551426701316,0.8789558469436541
1720290077307,2024-07-06,200,-67.41016947921604,52.799803035328864,581.3456196492514,5.43900000000001,2.1758625592243064,0.9953438547636956
1720290077809,2024-07-06,450,-67.41018603116596,52.79980264706362,579.5285644683838,5.43900000000001,2.1783109529400586,0.955282098319948
1720290078308,2024-07-06,200,-67.41020243329476,52.79980229491882,580.1341006622315,5.43900000000001,2.1488494820835573,0.9674080497233237
1720290078807,2024-07-06,450,-67.41021866383772,52.799801871599044,579.266540008545,5.43900000000001,2.1546901076435856,0.9942242027947015
1720290079310,2024-07-06,200,-67.41023520954722,52.799801305025014,579.6934684143066,5.43900000000001,2.173719320867807,0.8863733474480175
1720290079808,2024-07-06,450,-67.41025120701873,52.79980054928495,579.4596370637245,5.43900000000001,2.149621255025123,0.9910645260392937
1720290080307,2024-07-06,200,-67.41026730835385,52.799799638480486,581.0356397708325,5.43900000000001,2.175405691884605,0.8964082850140521
1720290080807,2024-07-06,450,-67.41028351902813,52.7997987269385,579.443795791626,5.43900000000001,2.1254339234664847,0.9480944654522875
1720290081308,2024-07-06,200,-67.41029932037063,52.799797951756474,579.2405266723633,5.43900000000001,2.1053201579911187,0.994783482002789
1720290081807,2024-07-06,450,-67.41031507545846,52.79979729685953,578.9798991546631,5.43900000000001,2.1042331352858583,0.9950031069776836
1720290082307,2024-07-06,200,-67.41033101627197,52.79979665253309,579.5845484313966,5.43900000000001,2.138597063418315,0.9976008098312699
1720290082807,2024-07-06,450,-67.41034706986498,52.7997961495011,578.9922789154054,5.43900000000001,2.1419213758045137,0.9925962875823464
1720290083307,2024-07-06,200,-67.41036321329003,52.79979574752938,581.5203078613281,5.43900000000001,2.148744108610823,0.743123585871865
1720290083808,2024-07-06,450,-67.41037942179345,52.79979540491466,579.0081602630615,5.43900000000001,2.1926213456821904,0.9904352839419838
1720290084307,2024-07-06,200,-67.41039616738227,52.799795175148176,579.7303972015382,5.43900000000001,2.216530273866688,0.9649925523114732
1720290084808,2024-07-06,450,-67.41041300981027,52.79979491980169,579.7232512817384,5.43900000000001,2.1963794086216,0.9924490389333585
1720290085309,2024-07-06,200,-67.41042990522554,52.799794573831264,580.684151143392,5.43900000000001,2.223531169433918,0.9924985024262828
1720290085808,2024-07-06,450,-67.41044655634452,52.799794162827965,579.7232854614258,5.43900000000001,2.1754761939826737,0.9602936819619516
1720290086307,2024-07-06,200,-67.41046310642474,52.79979371310813,580.7413182220458,5.43900000000001,2.1927195574753062,0.9963896215518862
1720290086808,2024-07-06,450,-67.41047970076448,52.79979317537463,579.711744934082,5.43900000000001,2.2053680342944277,0.8370523795591267
1720290087307,2024-07-06,200,-67.41049617949368,52.79979254610558,580.9592669067383,5.43900000000001,2.1548493674571376,0.9996040283465387
1720290087807,2024-07-06,450,-67.41051261492828,52.79979192538183,579.7162011108398,5.43900000000001,2.1598649780457655,0.7988470445923047
1720290088309,2024-07-06,200,-67.4105290718391,52.79979141465618,579.82449899292,5.43900000000001,2.103856258310732,0.9984164138389321
1720290088807,2024-07-06,450,-67.41054506283663,52.799790904711514,578.4026252899171,5.43900000000001,2.0854940921192813,0.9933484772468887
1720290089308,2024-07-06,200,-67.41056091766941,52.79979048682898,580.2611069641114,5.43900000000001,2.0616194671274366,0.9962682927455481
1720290089808,2024-07-06,450,-67.41057654133027,52.799790134824924,578.4364491424561,5.43900000000001,2.032435518586455,0.9945167530626177
1720290090307,2024-07-06,200,-67.41059163500003,52.7997897977216,579.8483328188632,5.43900000000001,2.0039445217129,0.9591235212884406
1720290090808,2024-07-06,450,-67.41060713457652,52.79978943887657,578.1523671875001,5.43900000000001,2.0272201347892085,0.9520117617862235
1720290091307,2024-07-06,200,-67.41062261995371,52.79978901334085,581.0678469293339,5.43900000000001,2.089465549633699,0.9300618745849056
1720290091807,2024-07-06,450,-67.41063849546134,52.799788458091804,578.1798183593751,5.43900000000001,2.128709693858619,0.9029642548055705
1720290092311,2024-07-06,200,-67.41065475309298,52.799787865200614,580.4618752441406,5.43900000000001,2.133615633655035,0.9382036881839729
1720290092807,2024-07-06,450,-67.41067080313526,52.79978729078057,578.5935829477022,5.43900000000001,2.165101874710982,0.896270579541142
1720290093307,2024-07-06,200,-67.41068762330072,52.79978683219302,579.3829890594483,5.43900000000001,2.2238624087335217,0.9551369764043423
1720290093807,2024-07-06,450,-67.4107047472444,52.79978641036158,579.063290725708,5.43900000000001,2.2289590223210283,0.9772299175006423
1720290094307,2024-07-06,200,-67.41072186102735,52.7997862314198,578.97371484375,5.43900000000001,2.2184615751932633,0.9865176974655352
1720290094807,2024-07-06,450,-67.41073885170447,52.7997862434687,578.1598040924073,5.43900000000001,2.2031496617099755,0.9940057837659254
1720290095309,2024-07-06,200,-67.41075560169514,52.79978619587203,579.3236107533774,5.43900000000001,2.1208826443719944,0.9910243605819756
1720290095807,2024-07-06,450,-67.41077156079248,52.79978606250508,578.1557263336182,5.43900000000001,2.037790581798162,0.9730050022241442
1720290096307,2024-07-06,200,-67.4107874293774,52.79978595221805,580.9449988708496,5.43900000000001,2.040009052050831,0.9581444005632602
1720290096807,2024-07-06,450,-67.4108030626055,52.79978571294979,578.1702868804932,5.43900000000001,2.0626352703993387,0.9795692181354856
1720290097307,2024-07-06,200,-67.41081882595498,52.79978548162707,578.7083762512207,5.43900000000001,2.1137177212360685,0.9757000848701994
1720290097807,2024-07-06,450,-67.4108349614183,52.79978519942326,578.8077787170412,5.43900000000001,2.1642864892607414,0.9952221539692738
1720290098313,2024-07-06,200,-67.41085183801741,52.79978481251018,579.0055269012452,5.43900000000001,2.2528695256240203,0.9005293258402701
1720290098807,2024-07-06,450,-67.41086875687888,52.79978426725984,578.8278843078614,5.43900000000001,2.2494923106900373,0.9608750089998247
1720290099306,2024-07-06,200,-67.41088576621681,52.79978357323655,578.702248626709,5.43900000000001,2.2320671976205677,0.9231867809155282
1720290099809,2024-07-06,450,-67.41090294887157,52.799782852225874,578.7077151641846,5.43900000000001,2.220110490296032,0.9950031069776836
1720290100307,2024-07-06,200,-67.41092000764803,52.79978217100105,578.8504535064698,5.43900000000001,2.221884879028573,0.9097439312115577
1720290100807,2024-07-06,450,-67.41093669716786,52.79978147315644,578.7327798614504,5.43900000000001,2.1603487031176227,0.9982337408444458
1720290101307,2024-07-06,200,-67.41095335778584,52.79978087142366,579.7325283966064,5.43900000000001,2.154546762869676,0.9747220204300815
1720290101807,2024-07-06,450,-67.41096974189954,52.79978043666313,578.7031729278565,5.43900000000001,2.143973496888341,0.9223477925142818
1720290102307,2024-07-06,200,-67.41098604101434,52.79977996661555,580.7323420104982,5.43900000000001,2.1225710777636517,0.9926381245832746
1720290102807,2024-07-06,450,-67.41100195363083,52.79977938825045,578.7102835235596,5.43900000000001,2.0582244056557912,0.974540580925862
1720290103307,2024-07-06,200,-67.4110173837019,52.79977843928268,581.6936876831055,5.43900000000001,2.041095294215114,0.9399847364478693
1720290103807,2024-07-06,450,-67.41103280187737,52.79977744878703,578.7433206329346,5.43900000000001,2.069796204576636,0.9482647752238271
1720290104307,2024-07-06,200,-67.411048412143,52.79977668095488,581.1955587921143,5.43900000000001,2.1212884778946948,0.9942004263512165
1720290104810,2024-07-06,450,-67.41106441446462,52.7997761092417,578.3595980987549,5.43900000000001,2.163806116830028,0.8986463186041874
1720290105307,2024-07-06,200,-67.41108093155658,52.799775724657195,578.3482602844239,5.43900000000001,2.239831865292484,0.8604642983699385
1720290105808,2024-07-06,450,-67.4110977176667,52.79977548491028,579.7078712615967,5.43900000000001,2.2165737818067055,0.9993847365323496
1720290106307,2024-07-06,200,-67.41111438997643,52.79977516799727,579.8947678527833,5.43900000000001,2.1971683988232535,0.9714094157888664
1720290106807,2024-07-06,450,-67.4111308989259,52.79977474388152,579.6993921368288,5.43900000000001,2.1919788804404567,0.9903558137493033
1720290107307,2024-07-06,200,-67.4111472892545,52.79977433408581,578.5791951904297,5.43900000000001,2.1673608838119134,0.9873563738218026
1720290107807,2024-07-06,450,-67.41116379850578,52.799774022887355,577.8573414764404,5.43900000000001,2.1880952216019005,0.9927972633107691
1720290108307,2024-07-06,200,-67.41118031519159,52.799773722846034,578.2242062530518,5.43900000000001,2.2067595224816277,0.973609491713149
1720290108807,2024-07-06,450,-67.41119689618299,52.79977340338923,578.0624527130127,5.43900000000001,2.189305937011204,0.989706107970327
1720290109308,2024-07-06,200,-67.41121343687591,52.79977314424608,579.5719125836063,5.43900000000001,2.196817179810084,0.9996283953152937
1720290109808,2024-07-06,450,-67.41122994558663,52.799772832931836,578.029568952957,5.43900000000001,2.184577152464735,0.8964813628673024
1720290110307,2024-07-06,200,-67.41124652091413,52.79977260455793,580.7770218811036,5.43900000000001,2.177068646448577,0.961208009272354
1720290110807,2024-07-06,450,-67.41126303568228,52.799772405584335,578.0527902374268,5.43900000000001,2.190375416116505,0.9943711864091921
1720290111309,2024-07-06,200,-67.41127977878678,52.799772021566156,578.6985827789307,5.43900000000001,2.2274485480348565,0.9683982511567492
1720290111807,2024-07-06,450,-67.41129658137562,52.79977147473602,577.906212173462,5.43900000000001,2.222167983687461,0.9793712607397764
1720290112308,2024-07-06,200,-67.41131357443902,52.79977088941688,578.7387698516847,5.43900000000001,2.2610262571738695,0.9703730844538084
1720290112807,2024-07-06,450,-67.4113306077502,52.79977039860259,577.9867657623291,5.43900000000001,2.2279341782732764,0.932823859887609
1720290113309,2024-07-06,200,-67.41134742921447,52.79976991992547,580.7071206493956,5.43900000000001,2.191189249451958,0.9875416197746911
1720290113808,2024-07-06,450,-67.41136382197114,52.79976928933436,577.9581183013916,5.43900000000001,2.1657929398057227,0.9809080054693902
1720290114307,2024-07-06,200,-67.41138015309141,52.799768605535874,579.2875902709961,5.43900000000001,2.1657258641714003,0.8938715216704493
1720290114808,2024-07-06,450,-67.41139644961599,52.79976795153433,577.7734161529542,5.43900000000001,2.1518963114703773,0.988904272132924
1720290115307,2024-07-06,200,-67.41141267682845,52.799767258835324,577.8213324127198,5.43900000000001,2.136124034447006,0.9176391416887953
1720290115807,2024-07-06,450,-67.41142886717293,52.799766688582935,578.0142539367677,5.43900000000001,2.1288961906191695,0.9970713673293791
1720290116307,2024-07-06,200,-67.41144505999148,52.79976635250867,578.456930709839,5.43900000000001,2.1315519022232476,0.9628260012049819
1720290116808,2024-07-06,450,-67.41146116143044,52.79976608971685,578.0072825012207,5.43900000000001,2.143966859950306,0.9785563308674284
1720290117308,2024-07-06,200,-67.41147736730787,52.79976578710209,578.3311755523682,5.43900000000001,2.1864505409884747,0.8889278053388331
1720290117809,2024-07-06,450,-67.41149373911874,52.79976545141042,578.4236112003916,5.43900000000001,2.1748979834114976,0.9743953087286985
1720290118308,2024-07-06,200,-67.41151013493052,52.799765013983034,579.3449656121952,5.43900000000001,2.166016924484051,0.690974829757479
1720290118814,2024-07-06,450,-67.41152665908577,52.79976447487909,578.4897686157226,5.43900000000001,2.1526443635227417,0.9887321477556299
1720290119311,2024-07-06,200,-67.41154278175549,52.799763793828554,580.1109559020997,5.43900000000001,2.148729464391496,0.9456272926374606
1720290119807,2024-07-06,450,-67.41155870361715,52.79976290029689,578.4762676391603,5.43900000000001,2.136479017347775,0.9709222605553438
1720290120307,2024-07-06,200,-67.41157497112746,52.799761885505305,579.7378312072755,5.43900000000001,2.15168699859301,0.9848238054560982
1720290120808,2024-07-06,450,-67.41159130655295,52.799760807891055,577.8785568911109,5.43900000000001,2.1845558300557704,0.9969554197485814
1720290121308,2024-07-06,200,-67.4116079354452,52.79975978961086,580.3771779785156,5.43900000000001,2.2473536601398036,0.7423518544014265
1720290121807,2024-07-06,450,-67.4116248350868,52.79975895401817,577.8806614074707,5.43900000000001,2.2418894759081236,0.9951727003477596
1720290122307,2024-07-06,200,-67.41164160827157,52.79975826170908,578.5783149871826,5.43900000000001,2.1840622228974675,0.9936707467206033
1720290122807,2024-07-06,450,-67.41165808323235,52.7997576418962,578.507502685547,5.43900000000001,2.132325135641725,0.9795977408987685
1720290123311,2024-07-06,200,-67.41167440451244,52.79975708112201,579.560599456787,5.43900000000001,2.0946057832294067,0.9989645161835159
1720290123807,2024-07-06,450,-67.41169010758347,52.7997563903422,578.4767971191408,5.43900000000001,2.0746873668973844,0.974370064785235
1720290124307,2024-07-06,200,-67.41170585889606,52.79975579074261,578.849006362915,5.43900000000001,2.077817486903556,0.9696586256420452
1720290124807,2024-07-06,450,-67.41172150832135,52.799755576007996,577.8245916885065,5.43900000000001,2.106917667312295,0.9650379596660557
1720290125315,2024-07-06,200,-67.41173770839234,52.799755608594566,579.3027112986247,5.43900000000001,2.1227409882529362,0.9823313726064065
1720290125808,2024-07-06,450,-67.41175322929378,52.79975568210807,577.8602698915545,5.43900000000001,2.132045456754808,0.9565981376894909
1720290126306,2024-07-06,200,-67.4117694908236,52.79975578693842,580.9051574096679,5.43900000000001,2.1522063300990695,0.9659917894147736
1720290126806,2024-07-06,450,-67.41178567518206,52.79975583221042,577.8847844848633,5.43900000000001,2.1294450214497838,0.9983129922581986
1720290127306,2024-07-06,200,-67.4118018284438,52.79975576945157,579.43058328096,5.43900000000001,2.1327796942633945,0.9862756539408704
1720290127808,2024-07-06,450,-67.41181811611405,52.79975568831709,577.7758876953126,5.43900000000001,2.152206859456385,0.8598079041093114
1720290128307,2024-07-06,200,-67.41183445266577,52.799755690712935,579.1298941955567,5.43900000000001,2.1186564620100303,0.9822122611305183
1720290128807,2024-07-06,450,-67.41185037529507,52.799755390587116,579.1374274597168,5.43900000000001,2.068698180622427,0.9940962931473889
1720290129306,2024-07-06,200,-67.4118658829503,52.79975485195287,579.7178776702881,5.43900000000001,2.0053079095816,0.9899248370759051
1720290129806,2024-07-06,450,-67.41188129284419,52.79975431700645,579.1630707989683,5.43900000000001,2.026494484437443,0.9768006619686724
1720290130306,2024-07-06,200,-67.41189681627891,52.799753830145114,580.4979804382324,5.43900000000001,2.0854360261538956,0.8775196365885849
1720290130807,2024-07-06,450,-67.41191263794751,52.79975337172421,580.5751271209717,5.43900000000001,2.1278576789870556,0.9954953154977907
1720290131307,2024-07-06,200,-67.41192870888375,52.79975286888467,580.5881012878418,5.43900000000001,2.170771247771432,0.9913805231297949
1720290131807,2024-07-06,450,-67.41194489621232,52.79975252617621,580.5328647003174,5.43900000000001,2.098663194612489,0.9902135049067288
1720290132307,2024-07-06,200,-67.41196029645002,52.79975279273162,580.1129236755371,5.43900000000001,2.018683317881771,0.9951727003477596
1720290132807,2024-07-06,450,-67.41197521292106,52.79975375962527,579.6362717590332,5.43900000000001,1.988883789203093,0.9649921448463264
1720290133307,2024-07-06,200,-67.41198966070615,52.79975566085004,579.6267003021242,5.43900000000001,2.004213629981303,0.9919410045021744
1720290133807,2024-07-06,450,-67.412003444273,52.79975874381997,579.590606963649,5.43900000000001,2.0039415037720665,0.9989645161835159
